fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
788506,D. Muntean,UTC,2021-09-14T13:00:00+00:00,1631624400,1631624400.0,1631628000.0,,Stadion Dynamo im. Valery Lobanovsky,Kiev,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7898,Dynamo Kyiv U19,https://media.api-sports.io/football/teams/7898.png,True,7888,Benfica U19,https://media.api-sports.io/football/teams/7888.png,False,4.0,0.0,1.0,0.0,4.0,0.0,,,,
788507,P. Kralovic,UTC,2021-09-14T09:30:00+00:00,1631611800,1631611800.0,1631615400.0,2919.0,Estadio Jesús Navas,Sevilla,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7993,Sevilla U19,https://media.api-sports.io/football/teams/7993.png,True,7928,Salzburg U19,https://media.api-sports.io/football/teams/7928.png,False,2.0,0.0,2.0,0.0,2.0,0.0,,,,
788508,I. Pajač,UTC,2021-09-14T12:00:00+00:00,1631620800,1631620800.0,1631624400.0,,Complexe Sportif de Luchin,Camphin-en-Pévèle,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7908,Lille U19,https://media.api-sports.io/football/teams/7908.png,True,10278,Wolfsburg U19,https://media.api-sports.io/football/teams/10278.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
788509,A. Diamantopoulos,UTC,2021-09-14T12:00:00+00:00,1631620800,1631620800.0,1631624400.0,,Sportplatz Wyler Hauptplatz,Bern,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7940,Young Boys U19,https://media.api-sports.io/football/teams/7940.png,False,7960,Manchester United U19,https://media.api-sports.io/football/teams/7960.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
788510,I. Stoyanov,UTC,2021-09-14T14:00:00+00:00,1631628000,1631628000.0,1631631600.0,6688.0,Ciudad Deportiva del Villarreal,Villarreal,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,17702,Villarreal U19,https://media.api-sports.io/football/teams/17702.png,True,7883,Atalanta U19,https://media.api-sports.io/football/teams/7883.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
788511,R. Hennessy,UTC,2021-09-14T12:00:00+00:00,1631620800,1631620800.0,1631624400.0,,Cobham Training Centre,"Stoke d'Abernon, Surrey",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7892,Chelsea U19,https://media.api-sports.io/football/teams/7892.png,True,7941,Zenit U19,https://media.api-sports.io/football/teams/7941.png,False,3.0,1.0,0.0,1.0,3.0,1.0,,,,
788512,I. Griffith,UTC,2021-09-14T13:00:00+00:00,1631624400,1631624400.0,1631628000.0,,Malmö IP,Malmö,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,17698,Malmö FF U19,https://media.api-sports.io/football/teams/17698.png,,7904,Juventus U19,https://media.api-sports.io/football/teams/7904.png,,2.0,2.0,1.0,2.0,2.0,2.0,,,,
788513,D. Coote,UTC,2021-09-14T14:00:00+00:00,1631628000,1631628000.0,1631631600.0,2917.0,Estadi Johan Cruyff,Sant Joan Despí,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7885,Barcelona U19,https://media.api-sports.io/football/teams/7885.png,True,7887,Bayern München U19,https://media.api-sports.io/football/teams/7887.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
788514,M. Kristoffersen,UTC,2021-09-15T14:00:00+00:00,1631714400,1631714400.0,1631718000.0,11118.0,Academy Stadium,Manchester,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7914,Manchester City U19,https://media.api-sports.io/football/teams/7914.png,True,7924,RB Leipzig U19,https://media.api-sports.io/football/teams/7924.png,False,5.0,1.0,2.0,1.0,5.0,1.0,,,,
788515,A. Anufrijevs,UTC,2021-09-15T13:00:00+00:00,1631710800,1631710800.0,1631714400.0,,The Nest Roeselare,Roeselare,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7893,Club Brugge U19,https://media.api-sports.io/football/teams/7893.png,,7921,PSG U19,https://media.api-sports.io/football/teams/7921.png,,2.0,2.0,1.0,1.0,2.0,2.0,,,,
788516,G. Kruashvili,UTC,2021-09-15T11:00:00+00:00,1631703600,1631703600.0,1631707200.0,,Hasan Doğan Milli Takımlar Kamp ve Eğitim Tesisleri,Riva,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7973,Beşiktaş U19,https://media.api-sports.io/football/teams/7973.png,False,7890,Borussia Dortmund U19,https://media.api-sports.io/football/teams/7890.png,True,2.0,3.0,1.0,2.0,2.0,3.0,,,,
788517,J. Lardot,UTC,2021-09-15T10:00:00+00:00,1631700000,1631700000.0,1631703600.0,2812.0,CGD Stadium Aurélio Pereira,Alcochete,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7997,Sporting CP U19,https://media.api-sports.io/football/teams/7997.png,,7881,Ajax U19,https://media.api-sports.io/football/teams/7881.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
788518,A. Munukka,UTC,2021-09-15T10:00:00+00:00,1631700000,1631700000.0,1631703600.0,,Estadio Wanda Atlético de Madrid Alcalá de Henares,Madrid,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7884,Atlético Madrid U19,https://media.api-sports.io/football/teams/7884.png,False,7922,Porto U19,https://media.api-sports.io/football/teams/7922.png,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,
788519,R. Saggi,UTC,2021-09-15T12:00:00+00:00,1631707200,1631707200.0,1631710800.0,5206.0,Liverpool’s Academy Ground,"Knowsley, Merseyside",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7909,Liverpool U19,https://media.api-sports.io/football/teams/7909.png,True,15670,Milan U19,https://media.api-sports.io/football/teams/15670.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,
788520,L. Barbeno,UTC,2021-09-15T09:00:00+00:00,1631696400,1631696400.0,1631700000.0,,Malaya Sportivnaya Arena,Tiraspol,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7930,Sheriff U19,https://media.api-sports.io/football/teams/7930.png,False,7929,Shakhtar Donetsk U19,https://media.api-sports.io/football/teams/7929.png,True,0.0,5.0,0.0,1.0,0.0,5.0,,,,
788521,H. Feșnic,UTC,2021-09-15T14:00:00+00:00,1631714400,1631714400.0,1631718000.0,6550.0,Stadio Ernesto Breda,Sesto San Giovanni,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 1,7903,Internazionale U19,https://media.api-sports.io/football/teams/7903.png,,7926,Real Madrid U19,https://media.api-sports.io/football/teams/7926.png,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
788522,A. Farkas,UTC,2021-09-28T14:00:00+00:00,1632837600,1632837600.0,1632841200.0,6398.0,Stade Municipal Georges Lefèvre,Saint-Germain-en-Laye,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7921,PSG U19,https://media.api-sports.io/football/teams/7921.png,,7914,Manchester City U19,https://media.api-sports.io/football/teams/7914.png,,1.0,1.0,0.0,1.0,1.0,1.0,,,,
788523,V. Chinkov,UTC,2021-09-28T12:00:00+00:00,1632830400,1632830400.0,1632834000.0,,Trainingszentrum RB Leipzig Platz 1,Leipzig,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7924,RB Leipzig U19,https://media.api-sports.io/football/teams/7924.png,False,7893,Club Brugge U19,https://media.api-sports.io/football/teams/7893.png,True,1.0,4.0,1.0,1.0,1.0,4.0,,,,
788524,P. Kjærsgaard-Andersen,UTC,2021-09-28T12:30:00+00:00,1632832200,1632832200.0,1632835800.0,1135.0,Sportpark De Toekomst,Amsterdam-Duivendrecht,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7881,Ajax U19,https://media.api-sports.io/football/teams/7881.png,True,7973,Beşiktaş U19,https://media.api-sports.io/football/teams/7973.png,False,3.0,1.0,1.0,0.0,3.0,1.0,,,,
788525,M. Lukjančukas,UTC,2021-09-28T13:30:00+00:00,1632835800,1632835800.0,1632839400.0,5700.0,Fußballpark BVB Hohenbuschei,Dortmund,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7890,Borussia Dortmund U19,https://media.api-sports.io/football/teams/7890.png,,7997,Sporting CP U19,https://media.api-sports.io/football/teams/7997.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
788526,M. Zelinka,UTC,2021-09-28T12:30:00+00:00,1632832200,1632832200.0,1632835800.0,,Centro Sportivo Peppino Vismara,Milano,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,15670,Milan U19,https://media.api-sports.io/football/teams/15670.png,,7884,Atlético Madrid U19,https://media.api-sports.io/football/teams/7884.png,,1.0,1.0,1.0,1.0,1.0,1.0,,,,
788527,J. Lardot,UTC,2021-09-28T13:30:00+00:00,1632835800,1632835800.0,1632839400.0,1287.0,Estádio Dr. Jorge Sampaio,"Pedroso, Vila Nova de Gaia",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7922,Porto U19,https://media.api-sports.io/football/teams/7922.png,,7909,Liverpool U19,https://media.api-sports.io/football/teams/7909.png,,1.0,1.0,0.0,0.0,1.0,1.0,,,,
788528,J. Frischer,UTC,2021-09-28T10:00:00+00:00,1632823200,1632823200.0,1632826800.0,,Stadion NTK im. B. M. Bannikova,Kiev,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7929,Shakhtar Donetsk U19,https://media.api-sports.io/football/teams/7929.png,False,7903,Internazionale U19,https://media.api-sports.io/football/teams/7903.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,
788529,K. Høvdanum,UTC,2021-09-28T14:00:00+00:00,1632837600,1632837600.0,1632841200.0,6669.0,Estadio Alfredo Di Stéfano,Madrid,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7926,Real Madrid U19,https://media.api-sports.io/football/teams/7926.png,True,7930,Sheriff U19,https://media.api-sports.io/football/teams/7930.png,False,4.0,1.0,1.0,0.0,4.0,1.0,,,,
788530,T. Farrugia Cann,UTC,2021-09-29T14:00:00+00:00,1632924000,1632924000.0,1632927600.0,,FC Bayern Campus Platz 1,München,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7887,Bayern München U19,https://media.api-sports.io/football/teams/7887.png,False,7898,Dynamo Kyiv U19,https://media.api-sports.io/football/teams/7898.png,True,0.0,4.0,0.0,1.0,0.0,4.0,,,,
788531,A. Papapetrou,UTC,2021-09-29T14:00:00+00:00,1632924000,1632924000.0,1632927600.0,1266.0,Caixa Futebol Campus,Seixal,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7888,Benfica U19,https://media.api-sports.io/football/teams/7888.png,True,7885,Barcelona U19,https://media.api-sports.io/football/teams/7885.png,False,4.0,0.0,1.0,0.0,4.0,0.0,,,,
788532,M. Al Hakim,UTC,2021-09-29T12:00:00+00:00,1632916800,1632916800.0,1632920400.0,134.0,DAS.GOLDBERG Stadion,Grödig,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7928,Salzburg U19,https://media.api-sports.io/football/teams/7928.png,True,7908,Lille U19,https://media.api-sports.io/football/teams/7908.png,False,3.0,1.0,1.0,0.0,3.0,1.0,,,,
788533,U. Schnyder,UTC,2021-09-29T14:00:00+00:00,1632924000,1632924000.0,1632927600.0,6454.0,AOK Stadion,Wolfsburg,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,10278,Wolfsburg U19,https://media.api-sports.io/football/teams/10278.png,,7993,Sevilla U19,https://media.api-sports.io/football/teams/7993.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
788534,E. Jorgji,UTC,2021-09-29T11:00:00+00:00,1632913200,1632913200.0,1632916800.0,,Centro Sportivo Bortolotti 1,Zingonia Ciserano,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7883,Atalanta U19,https://media.api-sports.io/football/teams/7883.png,True,7940,Young Boys U19,https://media.api-sports.io/football/teams/7940.png,False,3.0,0.0,2.0,0.0,3.0,0.0,,,,
788535,Þ. Arnason,UTC,2021-09-29T12:00:00+00:00,1632916800,1632916800.0,1632920400.0,10726.0,Leigh Sports Village Stadium,"Leigh, Greater Manchester",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7960,Manchester United U19,https://media.api-sports.io/football/teams/7960.png,False,17702,Villarreal U19,https://media.api-sports.io/football/teams/17702.png,True,1.0,4.0,0.0,4.0,1.0,4.0,,,,
788536,A. Kuchin,UTC,2021-09-29T09:00:00+00:00,1632906000,1632906000.0,1632909600.0,,Stadion SDYuShOR Smena,St. Petersburg,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7941,Zenit U19,https://media.api-sports.io/football/teams/7941.png,True,17698,Malmö FF U19,https://media.api-sports.io/football/teams/17698.png,False,3.0,2.0,1.0,1.0,3.0,2.0,,,,
788537,António Nobre,UTC,2021-09-29T14:00:00+00:00,1632924000,1632924000.0,1632927600.0,,Juventus Training Center,Vinovo,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 2,7904,Juventus U19,https://media.api-sports.io/football/teams/7904.png,True,7892,Chelsea U19,https://media.api-sports.io/football/teams/7892.png,False,3.0,1.0,2.0,0.0,3.0,1.0,,,,
788538,António Nobre,UTC,2021-10-19T11:30:00+00:00,1634643000,1634643000.0,1634646600.0,,The Nest,Roulers,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7893,Club Brugge U19,https://media.api-sports.io/football/teams/7893.png,,7914,Manchester City U19,https://media.api-sports.io/football/teams/7914.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,
788539,D. Strukan,UTC,2021-10-19T13:00:00+00:00,1634648400,1634648400.0,1634652000.0,6398.0,Stade Municipal Georges Lefèvre,Saint-Germain-en-Laye,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7921,PSG U19,https://media.api-sports.io/football/teams/7921.png,True,7924,RB Leipzig U19,https://media.api-sports.io/football/teams/7924.png,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,
788540,P. Kjærsgaard-Andersen,UTC,2021-10-19T11:30:00+00:00,1634643000,1634643000.0,1634646600.0,2379.0,Ümraniye Hekimbaşı Şehir Stadyumu,İstanbul,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7973,Beşiktaş U19,https://media.api-sports.io/football/teams/7973.png,False,7997,Sporting CP U19,https://media.api-sports.io/football/teams/7997.png,True,1.0,3.0,0.0,1.0,1.0,3.0,,,,
788541,K. Karlsson,UTC,2021-10-19T12:00:00+00:00,1634644800,1634644800.0,1634648400.0,1135.0,Sportpark De Toekomst,Amsterdam-Duivendrecht,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7881,Ajax U19,https://media.api-sports.io/football/teams/7881.png,False,7890,Borussia Dortmund U19,https://media.api-sports.io/football/teams/7890.png,True,1.0,5.0,1.0,3.0,1.0,5.0,,,,
788542,I. Stoyanov,UTC,2021-10-19T14:00:00+00:00,1634652000,1634652000.0,1634655600.0,,Estadio Wanda Atlético de Madrid Alcalá de Henares,Madrid,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7884,Atlético Madrid U19,https://media.api-sports.io/football/teams/7884.png,True,7909,Liverpool U19,https://media.api-sports.io/football/teams/7909.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,
788543,I. Griffith,UTC,2021-10-19T13:30:00+00:00,1634650200,1634650200.0,1634653800.0,1287.0,Estádio Dr. Jorge Sampaio,"Pedroso, Vila Nova de Gaia",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7922,Porto U19,https://media.api-sports.io/football/teams/7922.png,True,15670,Milan U19,https://media.api-sports.io/football/teams/15670.png,False,3.0,1.0,1.0,0.0,3.0,1.0,,,,
788544,J. Weinberger,UTC,2021-10-19T10:00:00+00:00,1634637600,1634637600.0,1634641200.0,,Stadion NTK im. B. M. Bannikova,Kiev,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7929,Shakhtar Donetsk U19,https://media.api-sports.io/football/teams/7929.png,True,7926,Real Madrid U19,https://media.api-sports.io/football/teams/7926.png,False,3.0,2.0,3.0,2.0,3.0,2.0,,,,
788545,L. Fähndrich,UTC,2021-10-19T12:00:00+00:00,1634644800,1634644800.0,1634648400.0,,Centro Sportivo Giacinto Facchetti,Milano,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7903,Internazionale U19,https://media.api-sports.io/football/teams/7903.png,True,7930,Sheriff U19,https://media.api-sports.io/football/teams/7930.png,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,
788546,A. Boucaut,UTC,2021-10-20T12:00:00+00:00,1634731200,1634731200.0,1634734800.0,2917.0,Estadi Johan Cruyff,Sant Joan Despí,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7885,Barcelona U19,https://media.api-sports.io/football/teams/7885.png,,7898,Dynamo Kyiv U19,https://media.api-sports.io/football/teams/7898.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
788547,K. Steen,UTC,2021-10-20T14:00:00+00:00,1634738400,1634738400.0,1634742000.0,1266.0,Caixa Futebol Campus,Seixal,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7888,Benfica U19,https://media.api-sports.io/football/teams/7888.png,True,7887,Bayern München U19,https://media.api-sports.io/football/teams/7887.png,False,4.0,0.0,3.0,0.0,4.0,0.0,,,,
788548,O. Pechanec,UTC,2021-10-20T12:00:00+00:00,1634731200,1634731200.0,1634734800.0,134.0,DAS.GOLDBERG Stadion,Grödig,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7928,Salzburg U19,https://media.api-sports.io/football/teams/7928.png,True,10278,Wolfsburg U19,https://media.api-sports.io/football/teams/10278.png,False,3.0,0.0,1.0,0.0,3.0,0.0,,,,
788549,J. Burchardt,UTC,2021-10-20T12:00:00+00:00,1634731200,1634731200.0,1634734800.0,,Complexe Sportif de Luchin,Camphin-en-Pévèle,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7908,Lille U19,https://media.api-sports.io/football/teams/7908.png,False,7993,Sevilla U19,https://media.api-sports.io/football/teams/7993.png,True,0.0,3.0,0.0,2.0,0.0,3.0,,,,
788550,J. Jaanovits,UTC,2021-10-20T14:00:00+00:00,1634738400,1634738400.0,1634742000.0,,Sportplatz Wyler Hauptplatz,Bern,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7940,Young Boys U19,https://media.api-sports.io/football/teams/7940.png,False,17702,Villarreal U19,https://media.api-sports.io/football/teams/17702.png,True,1.0,3.0,1.0,1.0,1.0,3.0,,,,
788551,F. Glova,UTC,2021-10-20T12:00:00+00:00,1634731200,1634731200.0,1634734800.0,10726.0,Leigh Sports Village Stadium,"Leigh, Greater Manchester",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7960,Manchester United U19,https://media.api-sports.io/football/teams/7960.png,True,7883,Atalanta U19,https://media.api-sports.io/football/teams/7883.png,False,4.0,2.0,3.0,1.0,4.0,2.0,,,,
788552,K. Høvdanum,UTC,2021-10-20T11:00:00+00:00,1634727600,1634727600.0,1634731200.0,10607.0,Kingsmeadow,"Kingston upon Thames, Surrey",Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7892,Chelsea U19,https://media.api-sports.io/football/teams/7892.png,True,17698,Malmö FF U19,https://media.api-sports.io/football/teams/17698.png,False,4.0,2.0,0.0,1.0,4.0,2.0,,,,
788553,A. Kurgkheli,UTC,2021-10-20T11:00:00+00:00,1634727600,1634727600.0,1634731200.0,,Stadion SDYuShOR Smena,St. Petersburg,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 3,7941,Zenit U19,https://media.api-sports.io/football/teams/7941.png,False,7904,Juventus U19,https://media.api-sports.io/football/teams/7904.png,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,
788554,D. Strukan,UTC,2021-11-02T14:00:00+00:00,1635861600,1635861600.0,1635865200.0,,Stadion Dynamo im. Valery Lobanovsky,Kiev,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7898,Dynamo Kyiv U19,https://media.api-sports.io/football/teams/7898.png,True,7885,Barcelona U19,https://media.api-sports.io/football/teams/7885.png,False,4.0,1.0,2.0,1.0,4.0,1.0,,,,
788555,A. Bitigen,UTC,2021-11-02T15:00:00+00:00,1635865200,1635865200.0,1635868800.0,,FC Bayern Campus Platz 1,München,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7887,Bayern München U19,https://media.api-sports.io/football/teams/7887.png,False,7888,Benfica U19,https://media.api-sports.io/football/teams/7888.png,True,0.0,2.0,0.0,2.0,0.0,2.0,,,,
788556,E. Eskås,UTC,2021-11-02T13:00:00+00:00,1635858000,1635858000.0,1635861600.0,6454.0,AOK Stadion,Wolfsburg,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,10278,Wolfsburg U19,https://media.api-sports.io/football/teams/10278.png,False,7928,Salzburg U19,https://media.api-sports.io/football/teams/7928.png,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,
788557,Vitor Ferreira,UTC,2021-11-02T15:00:00+00:00,1635865200,1635865200.0,1635868800.0,2919.0,Estadio Jesús Navas,Sevilla,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7993,Sevilla U19,https://media.api-sports.io/football/teams/7993.png,,7908,Lille U19,https://media.api-sports.io/football/teams/7908.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
788558,A. Chivulete,UTC,2021-11-02T16:00:00+00:00,1635868800,1635868800.0,1635872400.0,6688.0,Ciudad Deportiva del Villarreal,Villarreal,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,17702,Villarreal U19,https://media.api-sports.io/football/teams/17702.png,,7940,Young Boys U19,https://media.api-sports.io/football/teams/7940.png,,3.0,3.0,1.0,1.0,3.0,3.0,,,,
788559,M. Kristoffersen,UTC,2021-11-02T13:00:00+00:00,1635858000,1635858000.0,1635861600.0,,Centro Sportivo Bortolotti 1,Zingonia Ciserano,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7883,Atalanta U19,https://media.api-sports.io/football/teams/7883.png,False,7960,Manchester United U19,https://media.api-sports.io/football/teams/7960.png,True,1.0,2.0,1.0,2.0,1.0,2.0,,,,
788560,J. Weinberger,UTC,2021-11-02T12:00:00+00:00,1635854400,1635854400.0,1635858000.0,,Malmö IP,Malmö,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,17698,Malmö FF U19,https://media.api-sports.io/football/teams/17698.png,False,7892,Chelsea U19,https://media.api-sports.io/football/teams/7892.png,True,0.0,5.0,0.0,2.0,0.0,5.0,,,,
788561,E. Jorgji,UTC,2021-11-02T14:00:00+00:00,1635861600,1635861600.0,1635865200.0,,Juventus Training Center,Vinovo,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7904,Juventus U19,https://media.api-sports.io/football/teams/7904.png,True,7941,Zenit U19,https://media.api-sports.io/football/teams/7941.png,False,4.0,2.0,3.0,0.0,4.0,2.0,,,,
788562,K. Jakubik,UTC,2021-11-03T13:00:00+00:00,1635944400,1635944400.0,1635948000.0,11118.0,Academy Stadium,Manchester,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7914,Manchester City U19,https://media.api-sports.io/football/teams/7914.png,False,7893,Club Brugge U19,https://media.api-sports.io/football/teams/7893.png,True,3.0,5.0,1.0,0.0,3.0,5.0,,,,
788563,I. Papadopoulos,UTC,2021-11-03T13:00:00+00:00,1635944400,1635944400.0,1635948000.0,,Trainingszentrum RB Leipzig Platz 1,Leipzig,Match Finished,FT,90.0,14,UEFA Youth League,World,https://media.api-sports.io/football/leagues/14.png,,2021,Group Stage - 4,7924,RB Leipzig U19,https://media.api-sports.io/football/teams/7924.png,False,7921,PSG U19,https://media.api-sports.io/football/teams/7921.png,True,1.0,4.0,1.0,1.0,1.0,4.0,,,,
